Disease,Drug Name,Clinical Trial Link,Obabel,chemical formula(chembl),chembl smiles (CHEMBL),ic50,ec50,ki,Water solubility,Caco2 permeability,Intestinal absorption (human),Skin Permeability,P-glycoprotein substrate,P-glycoprotein I inhibitor,P-glycoprotein II inhibitor,VDss (human),Fraction unbound (human),BBB permeability,CNS permeability,CYP2D6 substrate,CYP3A4 substrate,Total Clearance,Renal OCT2 substrate,AMES toxicity,Max. tolerated dose (human),hERG I inhibitor,hERG II inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis toxicity,Minnow toxicity,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Solubility (mol/l),ESOL Class,Ali Solubility (mol/l),Ali Class,Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility,ConnectivitySMILES,lnChl,lnChlKey,TPSA,HeavyAtomCount,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,ExactMass,MonoisotopicMass,Complexity,IsotopeAtomCount,DefinedAtomStereoCount,undefinedAtomStereoCount,DefinedBondStereoCount,undefinedBondStereoCount,CovalentUnitCount,FeatureAcceptorCount3D,FeatureDonorCount3D,FeatureAnionCount3D,FeatureCationCount3D,FeatureRingCount3D,FeatureHydrophobeCount3D,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,ConformerModelRmSD3D,EffectiveRotorCount3D,ConformerCount3D,Fingerprint2D
Parkinson's,Buntanetap,https://clinicaltrials.gov/study/NCT05357989?intr=Buntanetap&cond=Parkinson%27s%20Disease&rank=1,O=C(Nc1ccccc1)Oc1ccc2c(c1)[C@@]1(C)CCN([C@H]1N2C)C,C20H23N3O2,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@H]12,4.30,,,-0.1735961021,-0.1743757541,0.2724753418,-0.2290080628,1,1,1,1.307325572,-0.426893457,0.8046700834,1.906939716,1,1,-0.1329237454,1,1,-0.5336452866,0,1,0.326020864,-0.09614004215,1,0,0.2753007649,-0.4632384919,0.01770675178,0.1413299447,0.5175393526,-0.3951840253,-0.2817051193,-0.4815350379,-0.4160308619,0.2881202292,0.3706544889,0.3090451364,-0.006839461504,0.7203197055,-0.2181148383,0.3110814984,-0.1638411819,2,-0.1283454123,3,-0.1169862569,2,1,1,1,0,1,0,1,1,0.302499187,0,0,0,0,0,0.1981764434,0,0,0,0.2679541493,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC4=CC=CC=C4)C)C,"InChI=1S/C20H23N3O2/c1-20-11-12-22(2)18(20)23(3)17-10-9-15(13-16(17)20)25-19(24)21-14-7-5-4-6-8-14/h4-10,13,18H,11-12H2,1-3H3,(H,21,24)/t18-,20+/m0/s1",PBHFNBQPZCRWQP-AZUAARDMSA-N,-0.5527607149,0.2096676025,-0.4401835145,-0.2169369171,-0.2632898776,0.0178713923,0.01544613725,0.1628502547,-0.1073026527,0.2308938385,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.8436614877,-0.2850564158,-0.4534122514,1.517377213,1.0010886,-0.5749995502,0.3642430126,0.7141521882,-0.5968880644,0.3947630403,0.1788682677,-0.1957352044,0.6884266098,AAADceB7MAAAAAAAAAAAAAAAAAAAAWLAAAAwYAAAAAAWAFgBQAAAHgAQAAAADgzBmAQzzoPABACIAiRCWACCCAAhIgAIiAAObImMJiLEsZuMMihs1BPI6Cew0PIPgEABAAACAAAAgAIAAAQAAAAAAAAAAA==
Parkinson's,Glycerol Phenylbutyrate,https://www.michaeljfox.org/grant/phenylbutyrate-alpha-synuclein-clearance-brain,O=C(OC(COC(=O)CCCc1ccccc1)COC(=O)CCCc1ccccc1)CCCc1ccccc1,C33H38O6,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,,,,-1.426428664,-0.46999356,0.636706151,0.2100599862,0,1,1,-1.077097599,-0.9522968553,-0.8355266268,-0.02521976586,0,1,1.280658176,0,0,1.14381414,0,1,-0.1504444268,-0.1012279385,1,0,-0.4863793611,-4.828411693,1.268217245,1.407141607,1.411966214,-0.3560491704,3.440357582,0.6055303102,-1.012341764,1.284753088,0.7694737515,1.639870561,1.155626173,1.580213051,2.344334128,1.795110333,-0.1638565924,1,-0.128354693,1,-0.1169864191,0,1,0,1,0,1,0,1,0,1.07830117,2,4,1,1,2,-3.067302356,0,1,3,0.290348871,C1=CC=C(C=C1)CCCC(=O)OCC(COC(=O)CCCC2=CC=CC=C2)OC(=O)CCCC3=CC=CC=C3,"InChI=1S/C33H38O6/c34-31(22-10-19-27-13-4-1-5-14-27)37-25-30(39-33(36)24-12-21-29-17-8-3-9-18-29)26-38-32(35)23-11-20-28-15-6-2-7-16-28/h1-9,13-18,30H,10-12,19-26H2",ZSDBFLMJVAGKOU-UHFFFAOYSA-N,0.09233932346,1.430327095,-0.9632873704,0.470996729,0.7730310876,1.269027043,1.259490348,0.62132102,-0.1073026527,-0.5297730851,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,,,,,,,,,,,,,-1.840922706,AAADcfB8OAAAAAAAAAAAAAAAAAAAAAAAAAAwYMAAAAAAAAABUAAAGgAAAAAADBSgmAIwCIAABACIAiDSCAACAAAgAAAIiAEAAIgJIDKAERCCIAAlgAAKiAeIyLCOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
Parkinson's,testosterone,https://pubmed.ncbi.nlm.nih.gov/16410216/#:~:text=Testosterone%20improves%20motor%20function%20in%20Parkinson's%20disease,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,C19H28O2,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,2.52,,2.45,-1.080598389,1.091134179,0.6442486388,-0.6513177894,0,1,1,0.2968413805,-0.7375334224,0.7169003597,0.2092714158,0,1,0.5593057536,1,0,-1.502345379,0,1,-1.348764858,0.3490508917,0,0,1.204743349,-0.2800682392,-0.2994024662,-0.2203305302,-1.271314371,1.522423867,-1.212220795,-0.8438901539,-0.4160308619,-0.1684685131,0.2510087101,0.3763340623,0.4003715542,0.8783541582,0.440678385,0.5691734697,-0.1638270096,3,-0.128346038,3,-0.1169753396,3,1,1,0,0,0,0,0,0,0.5496064853,0,0,0,0,0,0.1981764434,0,0,0,0.9397958003,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,"InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h11,14-17,21H,3-10H2,1-2H3/t14-,15-,16-,17-,18-,19-/m0/s1",MUMGGOZAMZWBJJ-DYKIIFRCSA-N,-0.6946448876,-0.1390922524,-0.4401835145,-0.9048705631,-0.4461700479,-0.2994413397,-0.3000630218,0.1661018204,-0.1073026527,1.752227686,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.2300894967,-0.2850564158,-0.4534122514,-1.05512985,1.0010886,-0.5749995502,-0.1172949801,-0.3046093648,-0.680471481,-0.5212748738,-0.7369372628,-1.232456839,-1.587987775,AAADceB4MAAAAAAAAAAAAAAAAAAAAYAAAAAwYIAAAAAAAGDAAAAAGgAACAAADxSggAICAAAAAgCIAqBSAAAAAAAgAAAACAEAAEgAEBIAAQAAQAAEgAAIAQOIyPCPgAAAAAAAAACAAAQAACAAAIAADAAAAA==
Parkinson's,Aripiprazole,https://www.clinicaltrials.gov/study/NCT00095810,O=C1CCc2c(N1)cc(cc2)OCCCCN1CCN(CC1)c1cccc(c1Cl)Cl,C23H27Cl2N3O2,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,3.19,1.86,1.32,-1.119103203,0.01661327782,0.2765013995,-0.2021947469,1,1,1,1.588237515,-0.4805843152,0.5249040893,1.372156255,1,1,1.085758609,1,0,-1.040436262,0,1,1.127627705,-0.4014138254,1,0,1.025411066,-0.7086958583,0.7358620562,0.5934055384,0.5175393526,-0.08210518572,0.4161816372,-0.4815350379,-0.4160308619,0.8835084353,0.6384331366,0.8697861859,0.2785562931,0.9062425911,1.031025559,0.9148323598,-0.1638560063,2,-0.1283544363,2,-0.1169864187,1,1,1,1,0,1,0,1,0,0.5266197599,0,1,0,0,0,0.1981764434,0,0,2,-0.157545563,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,"InChI=1S/C23H27Cl2N3O2/c24-19-4-3-5-21(23(19)25)28-13-11-27(12-14-28)10-1-2-15-30-18-8-6-17-7-9-22(29)26-20(17)16-18/h3-6,8,16H,1-2,7,9-15H2,(H,26,29)",CEUORZQYGODEFX-UHFFFAOYSA-N,-0.5527607149,0.6456174211,-0.4401835145,-0.2169369171,-0.01944965049,0.7304401603,0.7239647377,0.3319316717,-0.1073026527,-0.5297730851,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.2300894967,-0.2850564158,-0.4534122514,1.517377213,1.0010886,-0.5749995502,1.243462778,4.023529429,-0.8733562884,-0.4194928833,2.010479329,1.186560308,0.6884266098,AAADceB7MAAGAAAAAAAAAAAAAAAAAAAAAAA8eIEAAAAAAACxQAAAHgIQAAAADA7hmCYwxoPABACIAiVSUACCCAAhJwAIikEObogMZjLFs5vWOCjm1BnI6Ae42aOeIAAAAgICABRAAAAEBAQAKAAAAAAAAA==
Parkinson's,Clonazepam,https://clinicaltrials.gov/study/NCT02789592?cond=%22Rem%20Sleep%20Behavior%20Disorder%22&intr=%22Antioxidants%22&viewType=Table&rank=4,O=C1CN=C(c2c(N1)ccc(c2)[N+](=O)[O-])c1ccccc1Cl,C15H10ClN3O3,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,4.29,,0.06,-0.4823476668,-0.05646078656,0.4853977318,0.06593841286,1,0,0,-0.06128806293,-0.8679255067,0.07508425576,0.6148454494,0,1,-0.8229130194,0,1,-0.5224248222,0,0,0.9006420944,-0.4739163489,0,0,0.9849166797,-0.6404107263,-0.1227920466,-0.1299154115,0.5175393526,-1.490959964,-0.746962957,-0.1191799219,-0.4160308619,-0.02549628065,-0.1164747533,0.03615115895,-0.2226264955,-0.1302774962,-0.2352263506,-0.1451882367,-0.163816454,3,-0.1283479151,3,-0.1169863512,2,1,0,0,1,1,0,0,1,0.08412529547,0,0,0,0,0,0.1981764434,0,2,0,-0.2321946353,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,"InChI=1S/C15H10ClN3O3/c16-12-4-2-1-3-10(12)15-11-7-9(19(21)22)5-6-13(11)18-14(20)8-17-15/h1-7H,8H2,(H,18,20)",DGBIGWXXNGSACT-UHFFFAOYSA-N,0.2512495968,-0.05190228869,-0.4401835145,-0.2169369171,-0.3852099912,-0.1255760895,-0.1271860038,0.1108252033,-0.1073026527,-0.5297730851,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,0.9970544855,-0.2850564158,1.91543543,-1.05512985,0.297026288,-0.5749995502,-0.1401648584,-0.7801166392,0.9461903954,0.1301298651,-0.7369372628,-1.025112512,0.1825567466,AAADccBzMAAEAAAAAAAAAAAAAAAAAAAAAAAwYAAABAAAAAABQAAAHgIUAAAADArBmCQwwILQQACpAyVyVwCCAAAhBwAoiACgZpoIYKLBk5GUIAhglADIyAcQgMAOAACAQAADAAAAAQCAAAYAAAAAAAAAAA==
Parkinson's,Droxidopa,https://www.clinicaltrials.gov/study/NCT02812147?cond=Parkinson%20Disease&intr=Droxidopa&rank=1,OC(=O)[C@H]([C@@H](c1ccc(c(c1)O)O)O)N,C9H11NO5,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,,2.97,,0.2228608725,-1.871686977,-2.412548362,0.2100599862,1,0,0,0.08515892137,1.709235688,-1.096092994,-0.9655772597,0,0,-0.9304438154,0,0,-0.2680942959,0,0,-0.08091730281,1.216537226,0,0,-0.4863793611,1.123006669,-0.78626219,-0.7628212425,-0.3768875094,-0.9039371397,-0.5143340382,0.6055303102,1.969212746,-0.9294497503,-0.53238627,-2.072235187,-1.221511637,-2.217261887,-1.441587967,-1.739827917,0.7613057308,5,0.6902524295,5,-0.06260220094,3,1,0,0,0,0,0,0,0,-1.858253003,0,1,0,0,1,0.1981764434,1,1,1,-0.7771328633,C1=CC(=C(C=C1C(C(C(=O)O)N)O)O)O,"InChI=1S/C9H11NO5/c10-7(9(14)15)8(13)4-1-2-5(11)6(12)3-4/h1-3,7-8,11-13H,10H2,(H,14,15)/t7-,8+/m0/s1",QXWYKJLNLSIPIN-JGVFFNPUSA-N,0.9455361484,-0.6622320347,1.652231909,0.470996729,-0.2632898776,-0.7863614952,-0.7842155733,-0.7215756189,-0.1073026527,0.2308938385,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,0.3834824944,1.871823657,1.91543543,0.2311236814,-1.111098337,-0.5749995502,-1.080370966,-0.8491418887,-0.956939705,0.04870427278,-0.7369372628,-0.817768185,0.6884266098,AAADccByOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQCAAADDzhmAYwDoBAAgCIAiDSCAACAAAgIAAIiIGGiIgLNjaCkROAcAEl8BEJmAfY+LWOIAABAAAAQABAAAIAAACAAAAAAAAAAA==
Parkinson's,Fluorodopa,https://clinicaltrials.gov/study/NCT05103618?cond=Parkinson%27s%20Disease&intr=Fluorodopa&rank=2,OC(=O)[C@H](Cc1cc(O)c(cc1F)O)N,C9H10FNO4,N[C@@H](Cc1cc(O)c(O)cc1F)C(=O)O,,,,0.9658611739,-1.315327623,-1.86678822,0.2067083217,1,0,0,0.08515892137,1.805112221,-0.7038720414,-0.7263005437,0,0,-0.8117118948,0,0,-0.5429956736,0,0,-0.7761885425,1.250880526,0,0,-0.4921642735,0.7705077443,-0.7733836728,-0.7628212425,-0.3768875094,-0.9039371397,-0.5143340382,0.6055303102,1.372901844,-0.9558040788,-0.3956482371,-1.619904074,-0.7377310281,-1.645549014,-0.9239647204,-1.228252759,-0.008628069452,5,-0.007388545252,5,-0.1136254068,3,1,0,0,0,0,0,0,0,-1.375531769,0,0,0,0,1,0.1981764434,1,1,1,-0.8517819356,C1=C(C(=CC(=C1O)O)F)CC(C(=O)O)N,"InChI=1S/C9H10FNO4/c10-5-3-8(13)7(12)2-4(5)1-6(11)9(14)15/h2-3,6,12-13H,1,11H2,(H,14,15)/t6-/m0/s1",PAXWQORCRCBOCU-LURJTMIESA-N,0.5671783546,-0.6622320347,1.129128053,0.470996729,-0.2632898776,-0.7734299101,-0.7713574899,-0.7118209218,-0.1073026527,-0.1494396233,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.2300894967,1.152863633,1.91543543,0.2311236814,-1.111098337,-0.5749995502,-1.080370966,-0.7711689217,-0.6547535066,-0.9487592337,-0.7369372628,-0.817768185,0.6884266098,AAADccByOQAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHwAQCAAADCzBmAwwDoBAAgCIAiDSCAACAAAgIAAAiIGGiIgLJjKCkROAcAEk0BEJmAeY2LGOIAABAAAAQABAAAIAAACAAAAAAAAAAA==
Parkinson's,Levodopa,https://clinicaltrials.gov/study/NCT00143026?cond=Parkinson%27s%20Disease&intr=Levodopa&rank=31,OC(=O)[C@H](Cc1ccc(c(c1)O)O)N,C9H11NO4,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,4.66,,,0.63714415,-1.91652788,-1.832235472,0.2100599862,1,0,0,0.5724279782,1.931669243,-0.8300410191,-0.7011764885,0,0,-0.6257732268,0,0,-0.9488024692,0,0,0.2871674712,0.09338409827,0,0,-0.517232227,0.7571275495,-0.8898080571,-0.8532363613,-0.3768875094,-0.9039371397,-0.5143340382,0.2431751941,1.372901844,-0.9549256012,-0.3757072739,-1.889059778,-0.9326354459,-1.840768044,-1.120747112,-1.421821738,0.3794434025,5,0.5494728606,5,-0.1105346267,3,1,0,0,0,0,0,0,0,-1.605399023,0,0,0,0,2,0.1981764434,1,1,1,-1.157843132,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,"InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1",WTDRDQBEARUVNC-LURJTMIESA-N,0.5671783546,-0.7494219984,1.129128053,0.127029906,-0.2632898776,-0.8900040326,-0.8872690171,-0.8061163275,-0.1073026527,-0.1494396233,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.2300894967,1.152863633,1.91543543,0.2311236814,-1.111098337,-0.5749995502,-1.166768284,-0.7379345423,-0.8476383141,-0.9080464375,-0.7369372628,-0.817768185,0.6884266098,AAADccByOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQCAAADCzBmAQwDoBAAgCIAiDSCAACAAAgIAAIiIGGiIgLJjKCkROAcAEk0BEJmAeY2LGOIAABAAAAQABAAAIAAACAAAAAAAAAAA==
Parkinson's,Biotin,https://www.biorxiv.org/content/10.1101/2023.11.21.568033v1.full.pdf,OC(=O)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2,C10H16N2O3S,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,3.89,3.36,,0.9508870795,-0.7705936884,-0.7995262072,-0.6714277764,0,0,0,-1.142333074,0.9115429372,-0.73130008,-0.8148329286,0,0,-0.6884995245,0,0,-0.3391572371,0,0,-0.3119927442,0.2358451971,1,0,-0.5750813505,0.6260939179,-0.5848654785,-0.6724061238,-1.271314371,1.365884447,-0.04907620049,-0.4815350379,0.7765909422,-0.5202987994,-0.2475153681,-0.741409763,-0.9361158819,-0.4463464017,-0.8084620124,-0.7535478834,-0.1547757858,4,-0.1279130626,3,-0.116266926,3,1,0,1,0,0,0,0,0,-0.519276247,0,0,0,0,0,0.2841100961,0,1,1,0.01414730339,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,"InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1",YBJHBAHKTGYVGT-ZKWXMUAHSA-N,0.5671783546,-0.575042071,0.6060241973,-0.2169369171,-0.141369764,-0.5853312982,-0.5843280112,-0.5167269791,-0.1073026527,0.6112273003,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,0.3834824944,0.4339036083,1.91543543,-1.05512985,-0.4070360243,0.6567986493,-0.7182645595,-0.07708169049,-0.7319074296,-0.6637696604,0.1788682677,0.2189534493,0.6884266098,AAADceBzMABAAAAAAAAAAAAAAAAAAWJAAAAAAAAAAAAWAAAAAAAAHgQQCAAACCjFwASBCALAAggIAACQGAAAAAAAABAAAIEIAACAQBIggAAUQAAMFgIgAAGYyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
Parkinson's,Biperiden,https://www.mayoclinic.org/drugs-supplements/biperiden-oral-route/description/drg-20072620,OC(C1CC2CC1C=C2)(c1ccccc1)CCN1CCCCC1,C21H29NO,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,4.71,,0.96,-0.0616469204,1.054597147,0.2921469652,0.3809948755,0,1,0,1.648147645,-0.06639769467,1.443743383,0.02502834449,1,1,0.3912888849,1,0,-0.6271491566,0,0,0.8597437862,-1.201485532,1,0,0.05740239971,-0.1075098651,-0.1502964176,-0.03950029273,-0.3768875094,0.6614570583,-0.04907620049,-0.8438901539,-0.4160308619,0.1475638102,0.4390235053,0.723993513,0.2576736769,1.003852106,0.4749014096,0.7120458109,-0.1638490831,2,-0.1283528632,2,-0.1169841187,2,1,1,0,0,0,0,1,0,0.8484339159,0,0,0,0,0,0.1981764434,0,1,1,1.044304502,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,"InChI=1S/C21H29NO/c23-21(19-7-3-1-4-8-19,11-14-22-12-5-2-6-13-22)20-16-17-9-10-18(20)15-17/h1,3-4,7-10,17-18,20,23H,2,5-6,11-16H2",YSXKPIUOCJLQIE-UHFFFAOYSA-N,-0.9557117652,0.03528767503,-0.4401835145,-0.9048705631,-0.141369764,-0.1503040122,-0.1517733756,-0.1135328308,-0.1073026527,-0.5297730851,8.458628362,-0.2282402016,-0.05201388956,-0.2710125621,-0.8436614877,-0.2850564158,-0.4534122514,0.2311236814,0.297026288,-0.5749995502,0.2270237429,-0.4119819752,0.9076134339,0.2929810499,0.1788682677,0.4954125518,0.6884266098,AAADceB6IAAAAAAAAAAAAAAAAAAAAYIAAAA8QIAAAAAAAAABAAAAHgAACAAADUTBmAQwAIMAAgCAAiBCAAACAAAgAAAIiAAICIgIJiKAkRCEcAAmwAGImAeQwPAOgAAAAAAAAAAAAAAAAAAAAQAACAAAAA==
Parkinson's,trihexyphenidyl,https://www.ncbi.nlm.nih.gov/books/NBK519488/,OC(c1ccccc1)(C1CCCCC1)CCN1CCCCC1,C20H31NO,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,2.57,,1.47,-0.2834061274,1.039650179,0.1502666556,0.88374455,0,1,0,2.231272909,-0.3233468019,1.397115718,0.2607159097,1,1,0.6914790236,1,0,0.05355901671,0,1,0.8168005626,-1.207845403,1,1,-0.06215245551,-0.6242622153,-0.2149478683,-0.1299154115,-0.3768875094,0.9745358979,-0.04907620049,-0.8438901539,-0.4160308619,0.09880830239,0.4760567226,0.8137120809,0.3864498101,0.9434271682,0.7187404598,0.8180478706,-0.1638506198,2,-0.1283536609,2,-0.1169859192,2,1,1,0,0,0,0,1,0,0.9806075871,0,0,0,0,0,0.1981764434,0,0,1,-0.448676945,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,"InChI=1S/C20H31NO/c22-20(18-10-4-1-5-11-18,19-12-6-2-7-13-19)14-17-21-15-8-3-9-16-21/h1,4-5,10-11,19,22H,2-3,6-9,12-17H2",HWHLPVGTWGOCJO-UHFFFAOYSA-N,-0.9557117652,-0.05190228869,-0.4401835145,-0.9048705631,-0.141369764,-0.2149995205,-0.2161011613,-0.4647019277,-0.1073026527,-0.5297730851,1.855776297,-0.2282402016,-0.05201388956,-0.2710125621,-0.8436614877,-0.2850564158,-0.4534122514,0.2311236814,0.297026288,-0.5749995502,0.1304620346,-0.4285991649,1.132645709,-0.03272131959,0.1788682677,0.7027568787,0.6884266098,AAADceB6IAAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAAABAAAAHgAACAAADUTBmAQwAIMAAgCAAiBCAAACAAAgAAAIiAAICIgIJiKAkRCEcAAmwAGImAeQwOAOgAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
Parkinson's,Propranolol,https://pubmed.ncbi.nlm.nih.gov/39707791/,OC(COc1cccc2c1cccc2)CNC(C)C,C16H21NO2,CC(C)NCC(O)COc1cccc2ccccc12,3.50,,1.99,0.3070010218,1.082830308,0.4046217653,0.5552814294,1,0,0,1.270048158,-0.515099867,0.6565586748,0.8086595893,0,1,0.4719369819,1,1,0.2873186916,0,1,-0.7393800651,0.02215354885,0,0,-0.2974055577,-0.6713235901,-0.4875970796,-0.4011607676,0.2193970652,-0.2777794605,0.1835527184,-0.4815350379,0.1802800402,-0.3204451411,0.3450161077,0.2492327578,-0.05208512991,0.3019932129,0.2096729691,0.2834287871,-0.1637821485,3,-0.1283387383,3,-0.116986061,2,1,1,0,1,0,0,1,0,0.5093797158,0,0,0,0,0,0.1981764434,0,0,0,-0.6950188837,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,"InChI=1S/C16H21NO2/c1-12(2)17-10-14(18)11-19-16-9-5-7-13-6-3-4-8-15(13)16/h3-9,12,14,17-18H,10-11H2,1-2H3",AQHHHDLHHXJYJD-UHFFFAOYSA-N,-0.6151897509,-0.3134721798,0.08292034141,-0.5609037401,-0.08040970727,-0.4876883373,-0.4872400428,-0.6500411733,-0.1073026527,-0.5297730851,1.855776297,-0.2282402016,-0.05201388956,-0.2710125621,-0.2300894967,0.4339036083,-0.4534122514,0.2311236814,-0.4070360243,0.6567986493,-0.3193122383,-0.6318401773,0.001054838791,1.005454983,0.1788682677,0.2189534493,0.6884266098,AAADceB6MAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAADBUAAAHgAQCAAADDzhmAYyBsLABgCAAiBCAAACCAAgIAAIiIAOCIgPNiKEMRqGOCCm0BGbqAeAwLAOgAABAAAYAAAAAAIAADAAAAAAAAAAAA==
Parkinson's,Nicotinamide Riboside,https://www.clinicaltrials.gov/study/NCT05589766,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)[n+]1cccc(c1)C(=O)N,C11H15N2O5+,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,4.30,,,1.001513779,-1.913206331,-1.30940857,0.1798950057,0,0,0,-0.5911598788,1.912493937,-0.4419342725,-1.501557103,0,0,0.5122610304,0,0,1.072751199,0,0,-1.651412338,0.9723181991,0,0,-0.5268737476,1.074561136,-0.5140659919,-0.4915758864,-0.3768875094,-0.003835475817,-0.5143340382,0.2431751941,1.372901844,-0.729596092,-1.572165062,-1.518970685,-1.868872738,-1.589772148,-1.852264262,-2.071660451,-0.09741882223,4,-0.09467187796,4,0.0161029098,3,0,0,0,0,0,0,0,0,-1.404265176,0,1,0,0,0,0.1981764434,0,1,0,0.1485156336,C1=CC(=C[N+](=C1)C2C(C(C(O2)CO)O)O)C(=O)N,"InChI=1S/C11H14N2O5/c12-10(17)6-2-1-3-13(4-6)11-9(16)8(15)7(5-14)18-11/h1-4,7-9,11,14-16H,5H2,(H-,12,17)/p+1/t7-,8-,9-,11-/m1/s1",JLEBZPBDRKPWTD-TURQNECASA-O,0.8131109206,-0.4006621436,1.129128053,0.127029906,-0.2632898776,-0.513990185,-0.5133923935,-0.4647019277,-0.1073026527,0.9915607621,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,1.610626477,1.871823657,-0.4534122514,-1.05512985,-0.4070360243,-0.5749995502,-0.6788775469,-0.662518066,-0.1275350329,-0.9284028356,-0.7369372628,-0.4721943069,0.6884266098,AAADccBzOAAAAAAAAAAAAAAAAAAAASAAAAAsAAAAAAAAAAABgAAAHgAQCAAADBThmgY8gJNMFgCoAjF3VACCgCA1AiAI2CE4ZNgLMPrA1ZGOYYhngADbycb4MQIMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
